ticker,yearReport,lengthReport,category,data
VNM,2024,2,Financial Expenses,-87679063003.0
VNM,2024,2,General & Admin Expenses,-455702658579.0
VNM,2024,2,Operating Profit/Loss,3325773210703.0
VNM,2024,2,Net income from associated companies,0.0
VNM,2024,2,Other Income/Expenses,-51974230124.0
VNM,2024,2,Cost of Sales,-9588268993189.0
VNM,2024,2,Selling Expenses,-3574887401068.0
VNM,2024,2,Sales,16665240843085.0
VNM,2024,2,Sales deductions,-9453070612.0
VNM,2024,2,Gain/(loss) from joint ventures,3339877558.0
VNM,2024,2,Other income,34843947651.0
VNM,2024,2,Net other income/expenses,-17130282473.0
VNM,2024,2,Profit before tax,3308642928230.0
VNM,2024,2,Tax For the Year,-612677707116.0
VNM,2024,2,Business income tax - current,-614203629137.0
VNM,2024,2,Business income tax - deferred,1525922021.0
VNM,2024,2,Net Profit For the Year,2695965221114.0
VNM,2024,2,Attributable to parent company,2670475017284.0
VNM,2024,2,EPS_basis,1138.0
VNM,2024,1,Minority Interest,0.0
VNM,2024,1,Net Profit/Loss before tax,2705840401722.0
VNM,2024,1,Provision for credit losses,1299112526.0
VNM,2024,1,Revenue YoY (%),0.012245261965169237
VNM,2024,1,Revenue (Bn. VND),14124890259766.0
VNM,2024,1,Attribute to parent company (Bn. VND),2194666965600.0
VNM,2024,1,Attribute to parent company YoY (%),0.18200444627520718
VNM,2024,1,Financial Income,387368759884.0
VNM,2024,1,Interest Expenses,-86395425954.0
VNM,2024,1,Net Sales,14112411317058.0
VNM,2024,1,Gross Profit,5911521444565.0
VNM,2024,1,Financial Expenses,-102489879376.0
VNM,2024,1,General & Admin Expenses,-395914155553.0
VNM,2024,1,Operating Profit/Loss,2715537085273.0
VNM,2024,1,Net income from associated companies,0.0
VNM,2024,1,Other Income/Expenses,-46704335991.0
VNM,2024,1,Cost of Sales,-8200889872493.0
VNM,2024,1,Selling Expenses,-3095275281176.0
VNM,2024,1,Sales,14124890259766.0
VNM,2024,1,Sales deductions,-12478942708.0
VNM,2024,1,Gain/(loss) from joint ventures,10326196929.0
VNM,2024,1,Other income,37007652440.0
VNM,2024,1,Net other income/expenses,-9696683551.0
VNM,2024,1,Profit before tax,2705840401722.0
VNM,2024,1,Tax For the Year,-498857032133.0
VNM,2024,1,Business income tax - current,-497675570285.0
VNM,2024,1,Business income tax - deferred,-1181461848.0
VNM,2024,1,Net Profit For the Year,2206983369589.0
VNM,2024,1,Attributable to parent company,2194666965600.0
VNM,2024,1,EPS_basis,944.0
VNM,2023,4,Minority Interest,0.0
VNM,2023,4,Net Profit/Loss before tax,2852064600379.0
VNM,2023,4,Provision for credit losses,17348002686.0
VNM,2023,4,Revenue YoY (%),0.03645218508373689
VNM,2023,4,Revenue (Bn. VND),15630458869279.0
VNM,2023,4,Attribute to parent company (Bn. VND),2326013960066.0
VNM,2023,4,Attribute to parent company YoY (%),0.24443964353808442
VNM,2023,4,Financial Income,428868705495.0
VNM,2023,4,Interest Expenses,-96231603161.0
VNM,2023,4,Net Sales,15618710944490.0
VNM,2023,4,Gross Profit,6441612591490.0
VNM,2023,4,Financial Expenses,-118785839541.0
VNM,2023,4,General & Admin Expenses,-504122733414.0
VNM,2023,4,Operating Profit/Loss,2725822436482.0
VNM,2023,4,Net income from associated companies,0.0
VNM,2023,4,Other Income/Expenses,-114579366839.0
VNM,2023,4,Cost of Sales,-9177098353000.0
VNM,2023,4,Selling Expenses,-3493712827314.0
VNM,2023,4,Sales,15630458869279.0
VNM,2023,4,Sales deductions,-11747924789.0
VNM,2023,4,Gain/(loss) from joint ventures,-28037460234.0
VNM,2023,4,Other income,240821530736.0
VNM,2023,4,Net other income/expenses,126242163897.0
VNM,2023,4,Profit before tax,2852064600379.0
VNM,2023,4,Tax For the Year,-501359110424.0
VNM,2023,4,Business income tax - current,-527166047542.0
VNM,2023,4,Business income tax - deferred,25806937118.0
VNM,2023,4,Net Profit For the Year,2350705489955.0
VNM,2023,4,Attributable to parent company,2326013960066.0
VNM,2023,4,EPS_basis,999.0
VNM,2023,3,Minority Interest,0.0
VNM,2023,3,Net Profit/Loss before tax,3075789821151.0
VNM,2023,3,Provision for credit losses,381848059.0
VNM,2023,3,Revenue YoY (%),-0.025637866435507
VNM,2023,3,Revenue (Bn. VND),15681494654705.0
VNM,2023,3,Attribute to parent company (Bn. VND),2492254015001.0
VNM,2023,3,Attribute to parent company YoY (%),0.08434354339244318
VNM,2023,3,Financial Income,483829853834.0
VNM,2023,3,Interest Expenses,-79600679532.0
VNM,2023,3,Net Sales,15636987684682.0
VNM,2023,3,Gross Profit,6554900643375.0
VNM,2023,3,Financial Expenses,-110138422955.0
VNM,2023,3,General & Admin Expenses,-432197136598.0
VNM,2023,3,Operating Profit/Loss,3086270738943.0
VNM,2023,3,Net income from associated companies,0.0
VNM,2023,3,Other Income/Expenses,-48436566422.0
VNM,2023,3,Cost of Sales,-9082087041307.0
VNM,2023,3,Selling Expenses,-3382491600883.0
VNM,2023,3,Sales,15681494654705.0
VNM,2023,3,Sales deductions,-44506970023.0
VNM,2023,3,Gain/(loss) from joint ventures,-27632597830.0
VNM,2023,3,Other income,37955648630.0
VNM,2023,3,Net other income/expenses,-10480917792.0
VNM,2023,3,Profit before tax,3075789821151.0
VNM,2023,3,Tax For the Year,-542525434892.0
VNM,2023,3,Business income tax - current,-548401617475.0
VNM,2023,3,Business income tax - deferred,5876182583.0
VNM,2023,3,Net Profit For the Year,2533264386259.0
VNM,2023,3,Attributable to parent company,2492254015001.0
VNM,2023,3,EPS_basis,1066.0
VNM,2023,2,Minority Interest,0.0
VNM,2023,2,Net Profit/Loss before tax,2727998544003.0
VNM,2023,2,Provision for credit losses,4716037403.0
VNM,2023,2,Revenue YoY (%),0.01694775378652382
VNM,2023,2,Revenue (Bn. VND),15212939408874.0
VNM,2023,2,Attribute to parent company (Bn. VND),2198811184561.0
VNM,2023,2,Attribute to parent company YoY (%),0.055607829067686736
VNM,2023,2,Financial Income,383963944773.0
VNM,2023,2,Interest Expenses,-95970637757.0
VNM,2023,2,Net Sales,15194824955693.0
VNM,2023,2,Gross Profit,6150192068886.0
VNM,2023,2,Financial Expenses,-115957689789.0
VNM,2023,2,General & Admin Expenses,-430514547776.0
VNM,2023,2,Operating Profit/Loss,2776744398740.0
VNM,2023,2,Net income from associated companies,0.0
VNM,2023,2,Other Income/Expenses,-82266235220.0
VNM,2023,2,Cost of Sales,-9044632886807.0
VNM,2023,2,Selling Expenses,-3199738372776.0
VNM,2023,2,Sales,15212939408874.0
VNM,2023,2,Sales deductions,-18114453181.0
VNM,2023,2,Gain/(loss) from joint ventures,-11201004578.0
VNM,2023,2,Other income,33520380483.0
VNM,2023,2,Net other income/expenses,-48745854737.0
VNM,2023,2,Profit before tax,2727998544003.0
VNM,2023,2,Tax For the Year,-498840654244.0
VNM,2023,2,Business income tax - current,-494907485041.0
VNM,2023,2,Business income tax - deferred,-3933169203.0
VNM,2023,2,Net Profit For the Year,2229157889759.0
VNM,2023,2,Attributable to parent company,2198811184561.0
VNM,2023,2,EPS_basis,934.0
VNM,2023,1,Minority Interest,0.0
VNM,2023,1,Net Profit/Loss before tax,2312046425953.0
VNM,2023,1,Provision for credit losses,4416470035.0
VNM,2023,1,Revenue YoY (%),0.0009717734315233455
VNM,2023,1,Revenue (Bn. VND),13954019633882.0
VNM,2023,1,Attribute to parent company (Bn. VND),1856733257236.0
VNM,2023,1,Attribute to parent company YoY (%),-0.180437681863227
VNM,2023,1,Financial Income,419705072231.0
VNM,2023,1,Interest Expenses,-82291916805.0
VNM,2023,1,Net Sales,13918391926640.0
VNM,2023,1,Gross Profit,5398026311659.0
VNM,2023,1,Financial Expenses,-158240818929.0
VNM,2023,1,General & Admin Expenses,-388784710409.0
VNM,2023,1,Operating Profit/Loss,2314795307642.0
VNM,2023,1,Net income from associated companies,0.0
VNM,2023,1,Other Income/Expenses,-43860213391.0
VNM,2023,1,Cost of Sales,-8520365614981.0
VNM,2023,1,Selling Expenses,-2942150310906.0
VNM,2023,1,Sales,13954019633882.0
VNM,2023,1,Sales deductions,-35627707242.0
VNM,2023,1,Gain/(loss) from joint ventures,-13760236004.0
VNM,2023,1,Other income,41111331702.0
VNM,2023,1,Net other income/expenses,-2748881689.0
VNM,2023,1,Profit before tax,2312046425953.0
VNM,2023,1,Tax For the Year,-405820026875.0
VNM,2023,1,Business income tax - current,-377888254570.0
VNM,2023,1,Business income tax - deferred,-27931772305.0
VNM,2023,1,Net Profit For the Year,1906226399078.0
VNM,2023,1,Attributable to parent company,1856733257236.0
VNM,2023,1,EPS_basis,796.0
VNM,2022,4,Minority Interest,0.0
VNM,2022,4,Net Profit/Loss before tax,2295242241835.0
VNM,2022,4,Provision for credit losses,18795035435.0
VNM,2022,4,Revenue YoY (%),-0.04759092042119008
VNM,2022,4,Revenue (Bn. VND),15080733191774.0
VNM,2022,4,Attribute to parent company (Bn. VND),1869125571613.0
VNM,2022,4,Attribute to parent company YoY (%),-0.1488516585031422
VNM,2022,4,Financial Income,379190751224.0
VNM,2022,4,Interest Expenses,-53226546796.0
VNM,2022,4,Net Sales,15068654657453.0
VNM,2022,4,Gross Profit,5845588412045.0
VNM,2022,4,Financial Expenses,-207242758610.0
VNM,2022,4,General & Admin Expenses,-448926418471.0
VNM,2022,4,Operating Profit/Loss,2229048854727.0
VNM,2022,4,Net income from associated companies,0.0
VNM,2022,4,Other Income/Expenses,-82172192394.0
VNM,2022,4,Cost of Sales,-9223066245408.0
VNM,2022,4,Selling Expenses,-3335004548411.0
VNM,2022,4,Sales,15080733191774.0
VNM,2022,4,Sales deductions,-12078534321.0
VNM,2022,4,Gain/(loss) from joint ventures,-4556583050.0
VNM,2022,4,Other income,148365579501.0
VNM,2022,4,Net other income/expenses,66193387107.0
VNM,2022,4,Profit before tax,2295242241834.0
VNM,2022,4,Tax For the Year,-426120683664.0
VNM,2022,4,Business income tax - current,-469246818237.0
VNM,2022,4,Business income tax - deferred,43126134573.0
VNM,2022,4,Net Profit For the Year,1869121558170.0
VNM,2022,4,Attributable to parent company,1869125571613.0
VNM,2022,4,EPS_basis,797.0
VNM,2022,3,Minority Interest,0.0
VNM,2022,3,Net Profit/Loss before tax,2859883167325.0
VNM,2022,3,Provision for credit losses,2508921921.0
VNM,2022,3,Revenue YoY (%),-0.007043134096274394
VNM,2022,3,Revenue (Bn. VND),16094113384043.0
VNM,2022,3,Attribute to parent company (Bn. VND),2298398907051.0
VNM,2022,3,Attribute to parent company YoY (%),-0.21442858962836475
VNM,2022,3,Financial Income,338615402043.0
VNM,2022,3,Interest Expenses,-49942302240.0
VNM,2022,3,Net Sales,16079491424130.0
VNM,2022,3,Gross Profit,6350179642297.0
VNM,2022,3,Financial Expenses,-142793205373.0
VNM,2022,3,General & Admin Expenses,-400896379672.0
VNM,2022,3,Operating Profit/Loss,2888929476609.0
VNM,2022,3,Net income from associated companies,0.0
VNM,2022,3,Other Income/Expenses,-70271306667.0
VNM,2022,3,Cost of Sales,-9729311781833.0
VNM,2022,3,Selling Expenses,-3260867271142.0
VNM,2022,3,Sales,16094113384043.0
VNM,2022,3,Sales deductions,-14621959913.0
VNM,2022,3,Gain/(loss) from joint ventures,4691288456.0
VNM,2022,3,Other income,41224997384.0
VNM,2022,3,Net other income/expenses,-29046309283.0
VNM,2022,3,Profit before tax,2859883167326.0
VNM,2022,3,Tax For the Year,-537010970821.0
VNM,2022,3,Business income tax - current,-534337235466.0
VNM,2022,3,Business income tax - deferred,-2673735355.0
VNM,2022,3,Net Profit For the Year,2322872196505.0
VNM,2022,3,Attributable to parent company,2298398907051.0
VNM,2022,3,EPS_basis,985.0
VNM,2022,2,Minority Interest,0.0
VNM,2022,2,Net Profit/Loss before tax,2576057643749.0
VNM,2022,2,Provision for credit losses,-23118769821.0
VNM,2022,2,Revenue YoY (%),-0.04891511864959599
VNM,2022,2,Revenue (Bn. VND),14959410994547.0
VNM,2022,2,Attribute to parent company (Bn. VND),2082981126147.0
VNM,2022,2,Attribute to parent company YoY (%),-0.2652077121610367
VNM,2022,2,Financial Income,341814888660.0
VNM,2022,2,Interest Expenses,-36701642341.0
VNM,2022,2,Net Sales,14930275292637.0
VNM,2022,2,Gross Profit,6076659801599.0
VNM,2022,2,Financial Expenses,-135024600156.0
VNM,2022,2,General & Admin Expenses,-377093511787.0
VNM,2022,2,Operating Profit/Loss,2600935725205.0
VNM,2022,2,Net income from associated companies,0.0
VNM,2022,2,Other Income/Expenses,-75122932001.0
VNM,2022,2,Cost of Sales,-8853615491038.0
VNM,2022,2,Selling Expenses,-3316046469903.0
VNM,2022,2,Sales,14959410994547.0
VNM,2022,2,Sales deductions,-29135701910.0
VNM,2022,2,Gain/(loss) from joint ventures,10625616792.0
VNM,2022,2,Other income,50244850545.0
VNM,2022,2,Net other income/expenses,-24878081456.0
VNM,2022,2,Profit before tax,2576057643749.0
VNM,2022,2,Tax For the Year,-473790733174.0
VNM,2022,2,Business income tax - current,-490431693598.0
VNM,2022,2,Business income tax - deferred,16640960424.0
VNM,2022,2,Net Profit For the Year,2102266910575.0
VNM,2022,2,Attributable to parent company,2082981126147.0
VNM,2022,2,EPS_basis,877.0
VNM,2022,1,Minority Interest,0.0
VNM,2022,1,Net Profit/Loss before tax,2764351623836.0
VNM,2022,1,Provision for credit losses,-2758112613.0
VNM,2022,1,Revenue YoY (%),0.052848925814922884
VNM,2022,1,Revenue (Bn. VND),13940472652935.0
VNM,2022,1,Attribute to parent company (Bn. VND),2265518089530.0
VNM,2022,1,Attribute to parent company YoY (%),-0.1205002101757945
VNM,2022,1,Financial Income,320283365813.0
VNM,2022,1,Interest Expenses,-26168600367.0
VNM,2022,1,Net Sales,13877825823198.0
VNM,2022,1,Gross Profit,5624803650766.0
VNM,2022,1,Financial Expenses,-132476618856.0
VNM,2022,1,General & Admin Expenses,-368929371148.0
VNM,2022,1,Operating Profit/Loss,2772150770559.0
VNM,2022,1,Net income from associated companies,0.0
VNM,2022,1,Other Income/Expenses,-56985518420.0
VNM,2022,1,Cost of Sales,-8253022172432.0
VNM,2022,1,Selling Expenses,-2636293957415.0
VNM,2022,1,Sales,13940472652935.0
VNM,2022,1,Sales deductions,-62646829737.0
VNM,2022,1,Gain/(loss) from joint ventures,-35236298601.0
VNM,2022,1,Other income,49186371697.0
VNM,2022,1,Net other income/expenses,-7799146723.0
VNM,2022,1,Profit before tax,2764351623836.0
VNM,2022,1,Tax For the Year,-481036969378.0
VNM,2022,1,Business income tax - current,-462232548984.0
VNM,2022,1,Business income tax - deferred,-18804420394.0
VNM,2022,1,Net Profit For the Year,2283314654458.0
VNM,2022,1,Attributable to parent company,2265518089530.0
VNM,2022,1,EPS_basis,973.0
VNM,2021,4,Minority Interest,0.0
VNM,2021,4,Net Profit/Loss before tax,2688037023963.0
VNM,2021,4,Provision for credit losses,31150685652.0
VNM,2021,4,Revenue YoY (%),0.09732580565533734
VNM,2021,4,Revenue (Bn. VND),15834302208084.0
VNM,2021,4,Attribute to parent company (Bn. VND),2196004480636.0
VNM,2021,4,Attribute to parent company YoY (%),0.004958180886285975
VNM,2021,4,Financial Income,322834761317.0
VNM,2021,4,Interest Expenses,-23446278323.0
VNM,2021,4,Net Sales,15819036553270.0
VNM,2021,4,Gross Profit,6725316780217.0
VNM,2021,4,Financial Expenses,-90231210378.0
VNM,2021,4,General & Admin Expenses,-416643351347.0
VNM,2021,4,Operating Profit/Loss,2639084928848.0
VNM,2021,4,Net income from associated companies,0.0
VNM,2021,4,Other Income/Expenses,-73791162679.0
VNM,2021,4,Cost of Sales,-9093719773053.0
VNM,2021,4,Selling Expenses,-3871026713824.0
VNM,2021,4,Sales,15834302208084.0
VNM,2021,4,Sales deductions,-15265654814.0
VNM,2021,4,Gain/(loss) from joint ventures,-31165337137.0
VNM,2021,4,Other income,122743257794.0
VNM,2021,4,Net other income/expenses,48952095115.0
VNM,2021,4,Profit before tax,2688037023963.0
VNM,2021,4,Tax For the Year,-475430407913.0
VNM,2021,4,Business income tax - current,-504424655028.0
VNM,2021,4,Business income tax - deferred,28994247115.0
VNM,2021,4,Net Profit For the Year,2212606616050.0
VNM,2021,4,Attributable to parent company,2196004480636.0
VNM,2021,4,EPS_basis,943.0
VNM,2021,3,Minority Interest,0.0
VNM,2021,3,Net Profit/Loss before tax,3586603289912.0
VNM,2021,3,Provision for credit losses,2034675583.0
VNM,2021,3,Revenue YoY (%),0.040510458764390994
VNM,2021,3,Revenue (Bn. VND),16208270405981.0
VNM,2021,3,Attribute to parent company (Bn. VND),2925766998017.0
VNM,2021,3,Attribute to parent company YoY (%),-0.049193002363289065
VNM,2021,3,Financial Income,314242042431.0
VNM,2021,3,Interest Expenses,-24374567105.0
VNM,2021,3,Net Sales,16194052003559.0
VNM,2021,3,Gross Profit,6943747090431.0
VNM,2021,3,Financial Expenses,-63549064354.0
VNM,2021,3,General & Admin Expenses,-394043756702.0
VNM,2021,3,Operating Profit/Loss,3507044711060.0
VNM,2021,3,Net income from associated companies,0.0
VNM,2021,3,Other Income/Expenses,-62753873794.0
VNM,2021,3,Cost of Sales,-9250304913128.0
VNM,2021,3,Selling Expenses,-3307900301066.0
VNM,2021,3,Sales,16208270405981.0
VNM,2021,3,Sales deductions,-14218402422.0
VNM,2021,3,Gain/(loss) from joint ventures,14548700320.0
VNM,2021,3,Other income,142312452646.0
VNM,2021,3,Net other income/expenses,79558578852.0
VNM,2021,3,Profit before tax,3586603289912.0
VNM,2021,3,Tax For the Year,-625877126999.0
VNM,2021,3,Business income tax - current,-623139563848.0
VNM,2021,3,Business income tax - deferred,-2737563151.0
VNM,2021,3,Net Profit For the Year,2960726162913.0
VNM,2021,3,Attributable to parent company,2925766998017.0
VNM,2021,3,EPS_basis,1262.0
VNM,2021,2,Minority Interest,0.0
VNM,2021,2,Net Profit/Loss before tax,3493684950239.0
VNM,2021,2,Provision for credit losses,-3508982145.0
VNM,2021,2,Revenue YoY (%),0.014133212873940895
VNM,2021,2,Revenue (Bn. VND),15728786449961.0
VNM,2021,2,Attribute to parent company (Bn. VND),2834789042592.0
VNM,2021,2,Attribute to parent company YoY (%),-0.07713121246657846
VNM,2021,2,Financial Income,292767071141.0
VNM,2021,2,Interest Expenses,-28072255034.0
VNM,2021,2,Net Sales,15715806166465.0
VNM,2021,2,Gross Profit,6854357185245.0
VNM,2021,2,Financial Expenses,-42133666112.0
VNM,2021,2,General & Admin Expenses,-389330729464.0
VNM,2021,2,Operating Profit/Loss,3510265400228.0
VNM,2021,2,Net income from associated companies,0.0
VNM,2021,2,Other Income/Expenses,-53858755239.0
VNM,2021,2,Cost of Sales,-8861448981220.0
