stock_code,category_code,year,quarter,data,date_added
EIB,BS_700,2020,0,0.0,2020-12-30
EIB,BS_700,2021,0,0.0,2021-12-30
EIB,BS_700,2022,0,0.0,2022-12-30
EIB,BS_700,2023,0,0.0,2023-12-30
EIB,BS_700,2016,0,0.0,2016-12-30
EIB,BS_700,2017,0,0.0,2017-12-30
EIB,BS_700,2018,0,0.0,2018-12-30
EIB,BS_700,2019,0,0.0,2019-12-30
EIB,BS_800,2020,0,160435177.0,2020-12-30
EIB,BS_800,2021,0,165831996.0,2021-12-30
EIB,BS_800,2022,0,185056051.0,2022-12-30
EIB,BS_800,2023,0,201416835.0,2023-12-30
EIB,BS_800,2016,0,128783608.0,2016-12-30
EIB,BS_800,2017,0,149369554.0,2017-12-30
EIB,BS_800,2018,0,152652063.0,2018-12-30
EIB,BS_800,2019,0,167538318.0,2019-12-30
EIB,BS_910,2020,0,0.0,2020-12-30
EIB,BS_910,2021,0,0.0,2021-12-30
EIB,BS_910,2022,0,0.0,2022-12-30
EIB,BS_910,2023,0,4045259.0,2023-12-30
EIB,BS_910,2016,0,0.0,2016-12-30
EIB,BS_910,2017,0,0.0,2017-12-30
EIB,BS_910,2018,0,0.0,2018-12-30
EIB,BS_910,2019,0,0.0,2019-12-30
EIB,BS_911,2020,0,0.0,2020-12-30
EIB,BS_911,2021,0,0.0,2021-12-30
EIB,BS_911,2022,0,0.0,2022-12-30
EIB,BS_911,2023,0,0.0,2023-12-30
EIB,BS_911,2016,0,0.0,2016-12-30
EIB,BS_911,2017,0,0.0,2017-12-30
EIB,BS_911,2018,0,0.0,2018-12-30
EIB,BS_911,2019,0,0.0,2019-12-30
EIB,BS_912,2020,0,0.0,2020-12-30
EIB,BS_912,2021,0,0.0,2021-12-30
EIB,BS_912,2022,0,0.0,2022-12-30
EIB,BS_912,2023,0,1226057.0,2023-12-30
EIB,BS_912,2016,0,0.0,2016-12-30
EIB,BS_912,2017,0,0.0,2017-12-30
EIB,BS_912,2018,0,0.0,2018-12-30
EIB,BS_912,2019,0,0.0,2019-12-30
EIB,BS_913,2020,0,0.0,2020-12-30
EIB,BS_913,2021,0,0.0,2021-12-30
EIB,BS_913,2022,0,0.0,2022-12-30
EIB,BS_913,2023,0,2819202.0,2023-12-30
EIB,BS_913,2016,0,0.0,2016-12-30
EIB,BS_913,2017,0,0.0,2017-12-30
EIB,BS_913,2018,0,0.0,2018-12-30
EIB,BS_913,2019,0,0.0,2019-12-30
EIB,BS_920,2020,0,0.0,2020-12-30
EIB,BS_920,2021,0,0.0,2021-12-30
EIB,BS_920,2022,0,0.0,2022-12-30
EIB,BS_920,2023,0,1655576.0,2023-12-30
EIB,BS_920,2016,0,0.0,2016-12-30
EIB,BS_920,2017,0,0.0,2017-12-30
EIB,BS_920,2018,0,0.0,2018-12-30
EIB,BS_920,2019,0,0.0,2019-12-30
EIB,BS_921,2020,0,0.0,2020-12-30
EIB,BS_921,2021,0,0.0,2021-12-30
EIB,BS_921,2022,0,0.0,2022-12-30
EIB,BS_921,2023,0,0.0,2023-12-30
EIB,BS_921,2016,0,0.0,2016-12-30
EIB,BS_921,2017,0,0.0,2017-12-30
EIB,BS_921,2018,0,0.0,2018-12-30
EIB,BS_921,2019,0,0.0,2019-12-30
EIB,BS_922,2020,0,0.0,2020-12-30
EIB,BS_922,2021,0,0.0,2021-12-30
EIB,BS_922,2022,0,0.0,2022-12-30
EIB,BS_922,2023,0,1655576.0,2023-12-30
EIB,BS_922,2016,0,0.0,2016-12-30
EIB,BS_922,2017,0,0.0,2017-12-30
EIB,BS_922,2018,0,0.0,2018-12-30
EIB,BS_922,2019,0,0.0,2019-12-30
OCB,BS_110,2020,0,932451.0,2020-12-30
OCB,BS_110,2021,0,713556.0,2021-12-30
OCB,BS_110,2022,0,793464.0,2022-12-30
OCB,BS_110,2023,0,779733.0,2023-12-30
OCB,BS_110,2016,0,463412.0,2016-12-30
OCB,BS_110,2017,0,648859.0,2017-12-30
OCB,BS_110,2018,0,680259.0,2018-12-30
OCB,BS_110,2019,0,712715.0,2019-12-30
OCB,BS_120,2020,0,4087881.0,2020-12-30
OCB,BS_120,2021,0,3852855.0,2021-12-30
OCB,BS_120,2022,0,3225386.0,2022-12-30
OCB,BS_120,2023,0,6965365.0,2023-12-30
OCB,BS_120,2016,0,1199607.0,2016-12-30
OCB,BS_120,2017,0,3106795.0,2017-12-30
OCB,BS_120,2018,0,1275368.0,2018-12-30
OCB,BS_120,2019,0,2072665.0,2019-12-30
OCB,BS_130,2020,0,16383840.0,2020-12-30
OCB,BS_130,2021,0,22594539.0,2021-12-30
OCB,BS_130,2022,0,20636255.0,2022-12-30
OCB,BS_130,2023,0,33900216.0,2023-12-30
OCB,BS_130,2016,0,4221401.0,2016-12-30
OCB,BS_130,2017,0,10381315.0,2017-12-30
OCB,BS_130,2018,0,13447646.0,2018-12-30
OCB,BS_130,2019,0,17493631.0,2019-12-30
OCB,BS_131,2020,0,15188.0,2020-12-30
OCB,BS_131,2021,0,21131422.0,2021-12-30
OCB,BS_131,2022,0,18426225.0,2022-12-30
OCB,BS_131,2023,0,32303914.0,2023-12-30
OCB,BS_131,2016,0,4221401.0,2016-12-30
OCB,BS_131,2017,0,9466146.0,2017-12-30
OCB,BS_131,2018,0,12738177.0,2018-12-30
OCB,BS_131,2019,0,14352506.0,2019-12-30
OCB,BS_132,2020,0,1195620.0,2020-12-30
OCB,BS_132,2021,0,1463116.0,2021-12-30
OCB,BS_132,2022,0,2210030.0,2022-12-30
OCB,BS_132,2023,0,1596301.0,2023-12-30
OCB,BS_132,2016,0,2240810.0,2016-12-30
OCB,BS_132,2017,0,915169.0,2017-12-30
OCB,BS_132,2018,0,709469.0,2018-12-30
OCB,BS_132,2019,0,3141125.0,2019-12-30
OCB,BS_139,2020,0,0.0,2020-12-30
OCB,BS_139,2021,0,0.0,2021-12-30
OCB,BS_139,2022,0,0.0,2022-12-30
OCB,BS_139,2023,0,0.0,2023-12-30
OCB,BS_139,2016,0,0.0,2016-12-30
OCB,BS_139,2017,0,0.0,2017-12-30
OCB,BS_139,2018,0,0.0,2018-12-30
OCB,BS_139,2019,0,0.0,2019-12-30
OCB,BS_140,2020,0,929409.0,2020-12-30
OCB,BS_140,2021,0,4565000.0,2021-12-30
OCB,BS_140,2022,0,142837.0,2022-12-30
OCB,BS_140,2023,0,0.0,2023-12-30
OCB,BS_140,2016,0,0.0,2016-12-30
OCB,BS_140,2017,0,3288593.0,2017-12-30
OCB,BS_140,2018,0,0.0,2018-12-30
OCB,BS_140,2019,0,496581.0,2019-12-30
OCB,BS_141,2020,0,929409.0,2020-12-30
OCB,BS_141,2021,0,4565000.0,2021-12-30
OCB,BS_141,2022,0,142837.0,2022-12-30
OCB,BS_141,2023,0,0.0,2023-12-30
OCB,BS_141,2016,0,0.0,2016-12-30
OCB,BS_141,2017,0,3288593.0,2017-12-30
OCB,BS_141,2018,0,0.0,2018-12-30
OCB,BS_141,2019,0,496581.0,2019-12-30
OCB,BS_149,2020,0,0.0,2020-12-30
OCB,BS_149,2021,0,0.0,2021-12-30
OCB,BS_149,2022,0,0.0,2022-12-30
OCB,BS_149,2023,0,0.0,2023-12-30
OCB,BS_149,2016,0,0.0,2016-12-30
OCB,BS_149,2017,0,0.0,2017-12-30
OCB,BS_149,2018,0,0.0,2018-12-30
OCB,BS_149,2019,0,0.0,2019-12-30
OCB,BS_150,2020,0,65588.0,2020-12-30
OCB,BS_150,2021,0,125806.0,2021-12-30
OCB,BS_150,2022,0,360044.0,2022-12-30
OCB,BS_150,2023,0,41473.0,2023-12-30
OCB,BS_150,2016,0,0.0,2016-12-30
OCB,BS_150,2017,0,34459.0,2017-12-30
OCB,BS_150,2018,0,62021.0,2018-12-30
OCB,BS_150,2019,0,70802.0,2019-12-30
OCB,BS_160,2020,0,88300510.0,2020-12-30
OCB,BS_160,2021,0,100934632.0,2021-12-30
OCB,BS_160,2022,0,118220309.0,2022-12-30
OCB,BS_160,2023,0,144704316.0,2023-12-30
OCB,BS_160,2016,0,38175043.0,2016-12-30
OCB,BS_160,2017,0,47778861.0,2017-12-30
OCB,BS_160,2018,0,55751006.0,2018-12-30
OCB,BS_160,2019,0,70366005.0,2019-12-30
OCB,BS_161,2020,0,89237886.0,2020-12-30
OCB,BS_161,2021,0,102050733.0,2021-12-30
OCB,BS_161,2022,0,119802569.0,2022-12-30
OCB,BS_161,2023,0,147206466.0,2023-12-30
OCB,BS_161,2016,0,38506723.0,2016-12-30
OCB,BS_161,2017,0,48182976.0,2017-12-30
OCB,BS_161,2018,0,56316351.0,2018-12-30
OCB,BS_161,2019,0,71090741.0,2019-12-30
OCB,BS_169,2020,0,-937375.0,2020-12-30
OCB,BS_169,2021,0,-1116100.0,2021-12-30
OCB,BS_169,2022,0,-1582259.0,2022-12-30
OCB,BS_169,2023,0,-2502149.0,2023-12-30
OCB,BS_169,2016,0,-331679.0,2016-12-30
OCB,BS_169,2017,0,-404115.0,2017-12-30
OCB,BS_169,2018,0,-565344.0,2018-12-30
OCB,BS_169,2019,0,-724735.0,2019-12-30
OCB,BS_170,2020,0,33588023.0,2020-12-30
OCB,BS_170,2021,0,40968392.0,2021-12-30
OCB,BS_170,2022,0,37333104.0,2022-12-30
OCB,BS_170,2023,0,40291755.0,2023-12-30
OCB,BS_170,2016,0,14619496.0,2016-12-30
OCB,BS_170,2017,0,16445929.0,2017-12-30
OCB,BS_170,2018,0,24387912.0,2018-12-30
OCB,BS_170,2019,0,22873713.0,2019-12-30
OCB,BS_171,2020,0,33607191.0,2020-12-30
OCB,BS_171,2021,0,40980428.0,2021-12-30
OCB,BS_171,2022,0,37367365.0,2022-12-30
OCB,BS_171,2023,0,40331397.0,2023-12-30
OCB,BS_171,2016,0,14099861.0,2016-12-30
OCB,BS_171,2017,0,16093181.0,2017-12-30
OCB,BS_171,2018,0,24444023.0,2018-12-30
OCB,BS_171,2019,0,22934127.0,2019-12-30
OCB,BS_172,2020,0,0.0,2020-12-30
OCB,BS_172,2021,0,-12036.0,2021-12-30
OCB,BS_172,2022,0,0.0,2022-12-30
OCB,BS_172,2023,0,0.0,2023-12-30
OCB,BS_172,2016,0,770215.0,2016-12-30
OCB,BS_172,2017,0,727599.0,2017-12-30
OCB,BS_172,2018,0,0.0,2018-12-30
OCB,BS_172,2019,0,0.0,2019-12-30
OCB,BS_179,2020,0,-19168.0,2020-12-30
OCB,BS_179,2021,0,0.0,2021-12-30
OCB,BS_179,2022,0,-34261.0,2022-12-30
OCB,BS_179,2023,0,-39642.0,2023-12-30
OCB,BS_179,2016,0,-250580.0,2016-12-30
OCB,BS_179,2017,0,-374852.0,2017-12-30
OCB,BS_179,2018,0,-56111.0,2018-12-30
OCB,BS_179,2019,0,-60413.0,2019-12-30
OCB,BS_180,2020,0,0.0,2020-12-30
OCB,BS_180,2021,0,0.0,2021-12-30
OCB,BS_180,2022,0,0.0,2022-12-30
OCB,BS_180,2023,0,546768.0,2023-12-30
OCB,BS_180,2016,0,0.0,2016-12-30
OCB,BS_180,2017,0,0.0,2017-12-30
OCB,BS_180,2018,0,0.0,2018-12-30
OCB,BS_180,2019,0,0.0,2019-12-30
OCB,BS_181,2020,0,0.0,2020-12-30
OCB,BS_181,2021,0,0.0,2021-12-30
OCB,BS_181,2022,0,0.0,2022-12-30
OCB,BS_181,2023,0,550900.0,2023-12-30
OCB,BS_181,2016,0,0.0,2016-12-30
OCB,BS_181,2017,0,0.0,2017-12-30
OCB,BS_181,2018,0,0.0,2018-12-30
OCB,BS_181,2019,0,0.0,2019-12-30
OCB,BS_189,2020,0,0.0,2020-12-30
OCB,BS_189,2021,0,0.0,2021-12-30
OCB,BS_189,2022,0,0.0,2022-12-30
OCB,BS_189,2023,0,-4131.0,2023-12-30
OCB,BS_189,2016,0,0.0,2016-12-30
OCB,BS_189,2017,0,0.0,2017-12-30
OCB,BS_189,2018,0,0.0,2018-12-30
OCB,BS_189,2019,0,0.0,2019-12-30
OCB,BS_210,2020,0,2905.0,2020-12-30
OCB,BS_210,2021,0,0.0,2021-12-30
OCB,BS_210,2022,0,0.0,2022-12-30
OCB,BS_210,2023,0,0.0,2023-12-30
OCB,BS_210,2016,0,57701.0,2016-12-30
OCB,BS_210,2017,0,14736.0,2017-12-30
OCB,BS_210,2018,0,14736.0,2018-12-30
OCB,BS_210,2019,0,4838.0,2019-12-30
OCB,BS_211,2020,0,0.0,2020-12-30
OCB,BS_211,2021,0,0.0,2021-12-30
OCB,BS_211,2022,0,0.0,2022-12-30
OCB,BS_211,2023,0,0.0,2023-12-30
OCB,BS_211,2016,0,0.0,2016-12-30
OCB,BS_211,2017,0,0.0,2017-12-30
OCB,BS_211,2018,0,0.0,2018-12-30
OCB,BS_211,2019,0,0.0,2019-12-30
OCB,BS_212,2020,0,0.0,2020-12-30
OCB,BS_212,2021,0,0.0,2021-12-30
OCB,BS_212,2022,0,0.0,2022-12-30
OCB,BS_212,2023,0,0.0,2023-12-30
OCB,BS_212,2016,0,0.0,2016-12-30
OCB,BS_212,2017,0,0.0,2017-12-30
OCB,BS_212,2018,0,0.0,2018-12-30
OCB,BS_212,2019,0,0.0,2019-12-30
OCB,BS_213,2020,0,0.0,2020-12-30
OCB,BS_213,2021,0,0.0,2021-12-30
OCB,BS_213,2022,0,0.0,2022-12-30
OCB,BS_213,2023,0,0.0,2023-12-30
OCB,BS_213,2016,0,0.0,2016-12-30
OCB,BS_213,2017,0,0.0,2017-12-30
OCB,BS_213,2018,0,0.0,2018-12-30
OCB,BS_213,2019,0,0.0,2019-12-30
OCB,BS_214,2020,0,22540.0,2020-12-30
OCB,BS_214,2021,0,0.0,2021-12-30
OCB,BS_214,2022,0,0.0,2022-12-30
OCB,BS_214,2023,0,0.0,2023-12-30
OCB,BS_214,2016,0,79847.0,2016-12-30
OCB,BS_214,2017,0,36430.0,2017-12-30
OCB,BS_214,2018,0,24540.0,2018-12-30
OCB,BS_214,2019,0,24540.0,2019-12-30
OCB,BS_219,2020,0,-19634.0,2020-12-30
OCB,BS_219,2021,0,0.0,2021-12-30
OCB,BS_219,2022,0,0.0,2022-12-30
OCB,BS_219,2023,0,0.0,2023-12-30
OCB,BS_219,2016,0,-22145.0,2016-12-30
OCB,BS_219,2017,0,-21693.0,2017-12-30
OCB,BS_219,2018,0,-9803.0,2018-12-30
OCB,BS_219,2019,0,-19701.0,2019-12-30
OCB,BS_220,2020,0,545543.0,2020-12-30
OCB,BS_220,2021,0,554723.0,2021-12-30
OCB,BS_220,2022,0,583606.0,2022-12-30
OCB,BS_220,2023,0,554565.0,2023-12-30
OCB,BS_220,2016,0,0.0,2016-12-30
OCB,BS_220,2017,0,527005.0,2017-12-30
OCB,BS_220,2018,0,529287.0,2018-12-30
OCB,BS_220,2019,0,595402.0,2019-12-30
OCB,BS_221,2020,0,272377.0,2020-12-30
OCB,BS_221,2021,0,285125.0,2021-12-30
OCB,BS_221,2022,0,278874.0,2022-12-30
OCB,BS_221,2023,0,269540.0,2023-12-30
OCB,BS_221,2016,0,197345.0,2016-12-30
OCB,BS_221,2017,0,259503.0,2017-12-30
OCB,BS_221,2018,0,279207.0,2018-12-30
OCB,BS_221,2019,0,316367.0,2019-12-30
OCB,BS_222,2020,0,647867.0,2020-12-30
OCB,BS_222,2021,0,700882.0,2021-12-30
OCB,BS_222,2022,0,739580.0,2022-12-30
OCB,BS_222,2023,0,783657.0,2023-12-30
OCB,BS_222,2016,0,423738.0,2016-12-30
OCB,BS_222,2017,0,507670.0,2017-12-30
OCB,BS_222,2018,0,562058.0,2018-12-30
OCB,BS_222,2019,0,645486.0,2019-12-30
OCB,BS_223,2020,0,-375489.0,2020-12-30
OCB,BS_223,2021,0,-415756.0,2021-12-30
OCB,BS_223,2022,0,-460705.0,2022-12-30
OCB,BS_223,2023,0,-514116.0,2023-12-30
OCB,BS_223,2016,0,-226393.0,2016-12-30
OCB,BS_223,2017,0,-248166.0,2017-12-30
OCB,BS_223,2018,0,-282851.0,2018-12-30
OCB,BS_223,2019,0,-329118.0,2019-12-30
OCB,BS_224,2020,0,0.0,2020-12-30
OCB,BS_224,2021,0,0.0,2021-12-30
OCB,BS_224,2022,0,0.0,2022-12-30
OCB,BS_224,2023,0,0.0,2023-12-30
OCB,BS_224,2016,0,0.0,2016-12-30
OCB,BS_224,2017,0,0.0,2017-12-30
OCB,BS_224,2018,0,0.0,2018-12-30
OCB,BS_224,2019,0,0.0,2019-12-30
OCB,BS_225,2020,0,0.0,2020-12-30
OCB,BS_225,2021,0,0.0,2021-12-30
OCB,BS_225,2022,0,0.0,2022-12-30
OCB,BS_225,2023,0,0.0,2023-12-30
OCB,BS_225,2016,0,0.0,2016-12-30
OCB,BS_225,2017,0,0.0,2017-12-30
OCB,BS_225,2018,0,0.0,2018-12-30
OCB,BS_225,2019,0,0.0,2019-12-30
OCB,BS_226,2020,0,0.0,2020-12-30
OCB,BS_226,2021,0,0.0,2021-12-30
OCB,BS_226,2022,0,0.0,2022-12-30
OCB,BS_226,2023,0,0.0,2023-12-30
OCB,BS_226,2016,0,0.0,2016-12-30
OCB,BS_226,2017,0,0.0,2017-12-30
OCB,BS_226,2018,0,0.0,2018-12-30
OCB,BS_226,2019,0,0.0,2019-12-30
OCB,BS_227,2020,0,273166.0,2020-12-30
OCB,BS_227,2021,0,269598.0,2021-12-30
OCB,BS_227,2022,0,304731.0,2022-12-30
OCB,BS_227,2023,0,285024.0,2023-12-30
OCB,BS_227,2016,0,210602.0,2016-12-30
OCB,BS_227,2017,0,267502.0,2017-12-30
OCB,BS_227,2018,0,250080.0,2018-12-30
OCB,BS_227,2019,0,279034.0,2019-12-30
OCB,BS_228,2020,0,448220.0,2020-12-30
OCB,BS_228,2021,0,481698.0,2021-12-30
OCB,BS_228,2022,0,555866.0,2022-12-30
OCB,BS_228,2023,0,581433.0,2023-12-30
OCB,BS_228,2016,0,275882.0,2016-12-30
OCB,BS_228,2017,0,349695.0,2017-12-30
OCB,BS_228,2018,0,355722.0,2018-12-30
OCB,BS_228,2019,0,418215.0,2019-12-30
OCB,BS_229,2020,0,-175054.0,2020-12-30
OCB,BS_229,2021,0,-212099.0,2021-12-30
OCB,BS_229,2022,0,-251134.0,2022-12-30
OCB,BS_229,2023,0,-296409.0,2023-12-30
OCB,BS_229,2016,0,-65279.0,2016-12-30
OCB,BS_229,2017,0,-82193.0,2017-12-30
OCB,BS_229,2018,0,-105642.0,2018-12-30
OCB,BS_229,2019,0,-1391811.0,2019-12-30
OCB,BS_240,2020,0,0.0,2020-12-30
OCB,BS_240,2021,0,0.0,2021-12-30
OCB,BS_240,2022,0,0.0,2022-12-30
OCB,BS_240,2023,0,0.0,2023-12-30
OCB,BS_240,2016,0,0.0,2016-12-30
OCB,BS_240,2017,0,0.0,2017-12-30
OCB,BS_240,2018,0,0.0,2018-12-30
OCB,BS_240,2019,0,0.0,2019-12-30
OCB,BS_241,2020,0,0.0,2020-12-30
OCB,BS_241,2021,0,0.0,2021-12-30
OCB,BS_241,2022,0,0.0,2022-12-30
OCB,BS_241,2023,0,0.0,2023-12-30
OCB,BS_241,2016,0,0.0,2016-12-30
OCB,BS_241,2017,0,0.0,2017-12-30
OCB,BS_241,2018,0,0.0,2018-12-30
OCB,BS_241,2019,0,0.0,2019-12-30
OCB,BS_242,2020,0,0.0,2020-12-30
OCB,BS_242,2021,0,0.0,2021-12-30
OCB,BS_242,2022,0,0.0,2022-12-30
OCB,BS_242,2023,0,0.0,2023-12-30
OCB,BS_242,2016,0,0.0,2016-12-30
OCB,BS_242,2017,0,0.0,2017-12-30
OCB,BS_242,2018,0,0.0,2018-12-30
OCB,BS_242,2019,0,0.0,2019-12-30
OCB,BS_250,2020,0,7305650.0,2020-12-30
OCB,BS_250,2021,0,10180866.0,2021-12-30
OCB,BS_250,2022,0,12698566.0,2022-12-30
OCB,BS_250,2023,0,12330080.0,2023-12-30
OCB,BS_250,2016,0,224490.0,2016-12-30
OCB,BS_250,2017,0,2073613.0,2017-12-30
OCB,BS_250,2018,0,348806.0,2018-12-30
OCB,BS_250,2019,0,3473613.0,2019-12-30
OCB,BS_251,2020,0,6495307.0,2020-12-30
OCB,BS_251,2021,0,8178697.0,2021-12-30
OCB,BS_251,2022,0,7370512.0,2022-12-30
OCB,BS_251,2023,0,7866786.0,2023-12-30
OCB,BS_251,2016,0,1411644.0,2016-12-30
OCB,BS_251,2017,0,827473.0,2017-12-30
OCB,BS_251,2018,0,2355439.0,2018-12-30
OCB,BS_251,2019,0,1683912.0,2019-12-30
OCB,BS_252,2020,0,1519027.0,2020-12-30
OCB,BS_252,2021,0,1460394.0,2021-12-30
OCB,BS_252,2022,0,1936731.0,2022-12-30
OCB,BS_252,2023,0,2528258.0,2023-12-30
OCB,BS_252,2016,0,799033.0,2016-12-30
OCB,BS_252,2017,0,943998.0,2017-12-30
OCB,BS_252,2018,0,1116408.0,2018-12-30
OCB,BS_252,2019,0,1401523.0,2019-12-30
OCB,BS_253,2020,0,0.0,2020-12-30
OCB,BS_253,2021,0,0.0,2021-12-30
OCB,BS_253,2022,0,0.0,2022-12-30
OCB,BS_253,2023,0,0.0,2023-12-30
OCB,BS_253,2016,0,0.0,2016-12-30
OCB,BS_253,2017,0,0.0,2017-12-30
OCB,BS_253,2018,0,0.0,2018-12-30
OCB,BS_253,2019,0,0.0,2019-12-30
OCB,BS_254,2020,0,296114.0,2020-12-30
OCB,BS_254,2021,0,546574.0,2021-12-30
OCB,BS_254,2022,0,3396123.0,2022-12-30
OCB,BS_254,2023,0,1939836.0,2023-12-30
OCB,BS_254,2016,0,224490.0,2016-12-30
OCB,BS_254,2017,0,306942.0,2017-12-30
OCB,BS_254,2018,0,348806.0,2018-12-30
OCB,BS_254,2019,0,392977.0,2019-12-30
OCB,BS_255,2020,0,0.0,2020-12-30
OCB,BS_255,2021,0,0.0,2021-12-30
OCB,BS_255,2022,0,0.0,2022-12-30
OCB,BS_255,2023,0,0.0,2023-12-30
OCB,BS_255,2016,0,0.0,2016-12-30
OCB,BS_255,2017,0,0.0,2017-12-30
OCB,BS_255,2018,0,0.0,2018-12-30
OCB,BS_255,2019,0,0.0,2019-12-30
OCB,BS_259,2020,0,-4800.0,2020-12-30
OCB,BS_259,2021,0,-4800.0,2021-12-30
OCB,BS_259,2022,0,-4800.0,2022-12-30
OCB,BS_259,2023,0,-4800.0,2023-12-30
OCB,BS_259,2016,0,-5499.0,2016-12-30
OCB,BS_259,2017,0,-4800.0,2017-12-30
OCB,BS_259,2018,0,-4800.0,2018-12-30
OCB,BS_259,2019,0,-4800.0,2019-12-30
OCB,BS_300,2020,0,152528878.0,2020-12-30
OCB,BS_300,2021,0,184491035.0,2021-12-30
OCB,BS_300,2022,0,193994237.0,2022-12-30
OCB,BS_300,2023,0,240114274.0,2023-12-30
OCB,BS_300,2016,0,63815087.0,2016-12-30
OCB,BS_300,2017,0,84300169.0,2017-12-30
OCB,BS_300,2018,0,99964093.0,2018-12-30
OCB,BS_300,2019,0,118159970.0,2019-12-30
OCB,BS_310,2020,0,152190.0,2020-12-30
OCB,BS_310,2021,0,130606.0,2021-12-30
OCB,BS_310,2022,0,2594629.0,2022-12-30
OCB,BS_310,2023,0,94394.0,2023-12-30
OCB,BS_310,2016,0,424781.0,2016-12-30
OCB,BS_310,2017,0,335209.0,2017-12-30
OCB,BS_310,2018,0,1469369.0,2018-12-30
OCB,BS_310,2019,0,170256.0,2019-12-30
OCB,BS_320,2020,0,22837720.0,2020-12-30
OCB,BS_320,2021,0,32038024.0,2021-12-30
OCB,BS_320,2022,0,22638642.0,2022-12-30
OCB,BS_320,2023,0,31039865.0,2023-12-30
OCB,BS_320,2016,0,11541720.0,2016-12-30
OCB,BS_320,2017,0,16303630.0,2017-12-30
OCB,BS_320,2018,0,16755979.0,2018-12-30
OCB,BS_320,2019,0,18368865.0,2019-12-30
OCB,BS_321,2020,0,16669339.0,2020-12-30
OCB,BS_321,2021,0,20066737.0,2021-12-30
OCB,BS_321,2022,0,20066839.0,2022-12-30
OCB,BS_321,2023,0,27227630.0,2023-12-30
OCB,BS_321,2016,0,5860141.0,2016-12-30
OCB,BS_321,2017,0,10642882.0,2017-12-30
OCB,BS_321,2018,0,11206813.0,2018-12-30
OCB,BS_321,2019,0,13693945.0,2019-12-30
OCB,BS_322,2020,0,6168381.0,2020-12-30
OCB,BS_322,2021,0,11971287.0,2021-12-30
OCB,BS_322,2022,0,2571803.0,2022-12-30
OCB,BS_322,2023,0,3812234.0,2023-12-30
OCB,BS_322,2016,0,5681578.0,2016-12-30
OCB,BS_322,2017,0,5660747.0,2017-12-30
OCB,BS_322,2018,0,5549165.0,2018-12-30
OCB,BS_322,2019,0,4674920.0,2019-12-30
OCB,BS_330,2020,0,87171375.0,2020-12-30
OCB,BS_330,2021,0,98804612.0,2021-12-30
OCB,BS_330,2022,0,102203189.0,2022-12-30
OCB,BS_330,2023,0,125945932.0,2023-12-30
OCB,BS_330,2016,0,43063985.0,2016-12-30
OCB,BS_330,2017,0,53205792.0,2017-12-30
OCB,BS_330,2018,0,60362575.0,2018-12-30
OCB,BS_330,2019,0,69142056.0,2019-12-30
OCB,BS_340,2020,0,0.0,2020-12-30
OCB,BS_340,2021,0,0.0,2021-12-30
OCB,BS_340,2022,0,0.0,2022-12-30
OCB,BS_340,2023,0,0.0,2023-12-30
OCB,BS_340,2016,0,8343.0,2016-12-30
OCB,BS_340,2017,0,0.0,2017-12-30
OCB,BS_340,2018,0,0.0,2018-12-30
OCB,BS_340,2019,0,0.0,2019-12-30
OCB,BS_350,2020,0,4935420.0,2020-12-30
OCB,BS_350,2021,0,4996402.0,2021-12-30
OCB,BS_350,2022,0,3168474.0,2022-12-30
OCB,BS_350,2023,0,4358195.0,2023-12-30
OCB,BS_350,2016,0,2131150.0,2016-12-30
OCB,BS_350,2017,0,2645465.0,2017-12-30
OCB,BS_350,2018,0,2554086.0,2018-12-30
OCB,BS_350,2019,0,4628453.0,2019-12-30
OCB,BS_360,2020,0,16334562.0,2020-12-30
OCB,BS_360,2021,0,22628650.0,2021-12-30
OCB,BS_360,2022,0,32022737.0,2022-12-30
OCB,BS_360,2023,0,37808325.0,2023-12-30
OCB,BS_360,2016,0,996838.0,2016-12-30
OCB,BS_360,2017,0,4361689.0,2017-12-30
OCB,BS_360,2018,0,8156400.0,2018-12-30
OCB,BS_360,2019,0,11764565.0,2019-12-30
OCB,BS_370,2020,0,3662225.0,2020-12-30
OCB,BS_370,2021,0,4087728.0,2021-12-30
OCB,BS_370,2022,0,6094324.0,2022-12-30
OCB,BS_370,2023,0,12331858.0,2023-12-30
OCB,BS_370,2016,0,932590.0,2016-12-30
OCB,BS_370,2017,0,1308927.0,2017-12-30
OCB,BS_370,2018,0,1868384.0,2018-12-30
OCB,BS_370,2019,0,2578186.0,2019-12-30
OCB,BS_371,2020,0,1924004.0,2020-12-30
OCB,BS_371,2021,0,2241721.0,2021-12-30
OCB,BS_371,2022,0,2882487.0,2022-12-30
OCB,BS_371,2023,0,4694175.0,2023-12-30
OCB,BS_371,2016,0,669764.0,2016-12-30
OCB,BS_371,2017,0,935576.0,2017-12-30
OCB,BS_371,2018,0,1379622.0,2018-12-30
OCB,BS_371,2019,0,1701352.0,2019-12-30
OCB,BS_372,2020,0,0.0,2020-12-30
OCB,BS_372,2021,0,0.0,2021-12-30
OCB,BS_372,2022,0,0.0,2022-12-30
OCB,BS_372,2023,0,0.0,2023-12-30
OCB,BS_372,2016,0,0.0,2016-12-30
OCB,BS_372,2017,0,0.0,2017-12-30
OCB,BS_372,2018,0,0.0,2018-12-30
OCB,BS_372,2019,0,0.0,2019-12-30
OCB,BS_373,2020,0,0.0,2020-12-30
