stock_code,category_code,year,quarter,data
VND,IS_001,2017,0,302815
VND,IS_001,2018,0,250194
VND,IS_001,2019,0,279673
VND,IS_001.1,2020,0,590391
VND,IS_001.1,2021,0,990754
VND,IS_001.1,2022,0,1701946
VND,IS_001.1,2023,0,2094804
VND,IS_001.1,2016,0,54255
VND,IS_001.1,2017,0,223244
VND,IS_001.1,2018,0,262812
VND,IS_001.1,2019,0,250986
VND,IS_001.2,2020,0,124397
VND,IS_001.2,2021,0,1281667
VND,IS_001.2,2022,0,820328
VND,IS_001.2,2023,0,1148956
VND,IS_001.2,2016,0,0
VND,IS_001.2,2017,0,33776
VND,IS_001.2,2018,0,-26273
VND,IS_001.2,2019,0,1874
VND,IS_001.3,2020,0,61600
VND,IS_001.3,2021,0,205127
VND,IS_001.3,2022,0,771499
VND,IS_001.3,2023,0,545677
VND,IS_001.3,2016,0,165615
VND,IS_001.3,2017,0,45793
VND,IS_001.3,2018,0,13655
VND,IS_001.3,2019,0,26812
VND,IS_001.4,2020,0,0
VND,IS_001.4,2021,0,0
VND,IS_001.4,2022,0,0
VND,IS_001.4,2023,0,13737
VND,IS_001.4,2016,0,0
VND,IS_001.4,2017,0,0
VND,IS_001.4,2018,0,0
VND,IS_001.4,2019,0,0
VND,IS_010,2020,0,0
VND,IS_010,2021,0,0
VND,IS_010,2022,0,0
VND,IS_010,2023,0,10588
VND,IS_010,2016,0,0
VND,IS_010,2017,0,0
VND,IS_010,2018,0,0
VND,IS_010,2019,0,0
VND,IS_100,2020,0,169297
VND,IS_100,2021,0,597297
VND,IS_100,2022,0,314997
VND,IS_100,2023,0,460091
VND,IS_100,2016,0,40882
VND,IS_100,2017,0,99367
VND,IS_100,2018,0,64862
VND,IS_100,2019,0,96892
VND,IS_100.1,2020,0,156863
VND,IS_100.1,2021,0,430901
VND,IS_100.1,2022,0,449043
VND,IS_100.1,2023,0,418056
VND,IS_100.1,2016,0,40882
VND,IS_100.1,2017,0,92612
VND,IS_100.1,2018,0,93825
VND,IS_100.1,2019,0,101004
VND,IS_100.2,2020,0,12434
VND,IS_100.2,2021,0,166395
VND,IS_100.2,2022,0,-134045
VND,IS_100.2,2023,0,42034
VND,IS_100.2,2016,0,0
VND,IS_100.2,2017,0,6755
VND,IS_100.2,2018,0,-28962
VND,IS_100.2,2019,0,-4111
VND,IS_011,2020,0,9503
VND,IS_011,2021,0,15442
VND,IS_011,2022,0,22570
VND,IS_011,2023,0,20496
VND,IS_011,2016,0,3621
VND,IS_011,2017,0,1985
VND,IS_011,2018,0,6349
VND,IS_011,2019,0,6203
VND,IS_002,2020,0,381018
VND,IS_002,2021,0,427299
VND,IS_002,2022,0,399264
VND,IS_002,2023,0,505989
VND,IS_002,2016,0,0
VND,IS_002,2017,0,180440
VND,IS_002,2018,0,289295
VND,IS_002,2019,0,391388
VND,IS_020,2020,0,2134528
VND,IS_020,2021,0,6039232
VND,IS_020,2022,0,6829223
VND,IS_020,2023,0,6561422
VND,IS_020,2016,0,731392
VND,IS_020,2017,0,1240431
VND,IS_020,2018,0,1538488
VND,IS_020,2019,0,1501878
VND,IS_200,2020,0,692766
VND,IS_200,2021,0,2382923
VND,IS_200,2022,0,1220279
VND,IS_200,2023,0,2022250
VND,IS_200,2016,0,186287
VND,IS_200,2017,0,472106
VND,IS_200,2018,0,373136
VND,IS_200,2019,0,382658
VND,IS_201,2020,0,692766
VND,IS_201,2021,0,2382923
VND,IS_201,2022,0,1220279
VND,IS_201,2023,0,2022250
VND,IS_201,2016,0,186287
VND,IS_201,2017,0,472106
VND,IS_201,2018,0,373136
VND,IS_201,2019,0,382658
VND,IS_202,2020,0,0
VND,IS_202,2021,0,0
VND,IS_202,2022,0,0
VND,IS_202,2023,0,0
VND,IS_202,2016,0,0
VND,IS_202,2017,0,0
VND,IS_202,2018,0,0
VND,IS_202,2019,0,0
VND,IS_203,2020,0,0
VND,IS_203,2021,0,0
VND,IS_203,2022,0,0
VND,IS_203,2023,0,0
VND,IS_203,2016,0,0
VND,IS_203,2017,0,0
VND,IS_203,2018,0,0
VND,IS_203,2019,0,0
VND,IS_021,2020,0,289858
VND,IS_021,2021,0,1092324
VND,IS_021,2022,0,2640515
VND,IS_021,2023,0,1495901
VND,IS_021,2016,0,54019
VND,IS_021,2017,0,65094
VND,IS_021,2018,0,382465
VND,IS_021,2019,0,98651
VND,IS_021.1,2020,0,356862
VND,IS_021.1,2021,0,680790
VND,IS_021.1,2022,0,1189990
VND,IS_021.1,2023,0,541397
VND,IS_021.1,2016,0,99741
VND,IS_021.1,2017,0,68627
VND,IS_021.1,2018,0,207207
VND,IS_021.1,2019,0,96998
VND,IS_021.2,2020,0,-67029
VND,IS_021.2,2021,0,408951
VND,IS_021.2,2022,0,1449484
VND,IS_021.2,2023,0,943607
VND,IS_021.2,2016,0,-48169
VND,IS_021.2,2017,0,-3603
VND,IS_021.2,2018,0,173280
VND,IS_021.2,2019,0,-222
VND,IS_021.3,2020,0,25
VND,IS_021.3,2021,0,2581
VND,IS_021.3,2022,0,1041
VND,IS_021.3,2023,0,1983
VND,IS_021.3,2016,0,2448
VND,IS_021.3,2017,0,71
VND,IS_021.3,2018,0,1976
VND,IS_021.3,2019,0,1874
VND,IS_021.4,2020,0,0
VND,IS_021.4,2021,0,0
VND,IS_021.4,2022,0,0
VND,IS_021.4,2023,0,8912
VND,IS_021.4,2016,0,0
VND,IS_021.4,2017,0,0
VND,IS_021.4,2018,0,0
VND,IS_021.4,2019,0,0
VND,IS_023,2020,0,0
VND,IS_023,2021,0,0
VND,IS_023,2022,0,0
VND,IS_023,2023,0,0
VND,IS_023,2016,0,0
VND,IS_023,2017,0,0
VND,IS_023,2018,0,0
VND,IS_023,2019,0,0
VND,IS_024,2020,0,0
VND,IS_024,2021,0,0
VND,IS_024,2022,0,0
VND,IS_024,2023,0,-88909
VND,IS_024,2016,0,0
VND,IS_024,2017,0,0
VND,IS_024,2018,0,0
VND,IS_024,2019,0,0
VND,IS_026,2020,0,0
VND,IS_026,2021,0,26146
VND,IS_026,2022,0,19255
VND,IS_026,2023,0,34327
VND,IS_026,2016,0,0
VND,IS_026,2017,0,0
VND,IS_026,2018,0,0
VND,IS_026,2019,0,0
VND,IS_027,2020,0,194472
VND,IS_027,2021,0,890023
VND,IS_027,2022,0,713595
VND,IS_027,2023,0,615494
VND,IS_027,2016,0,112546
VND,IS_027,2017,0,167382
VND,IS_027,2018,0,216277
VND,IS_027,2019,0,154992
VND,IS_028,2020,0,0
VND,IS_028,2021,0,27351
VND,IS_028,2022,0,14992
VND,IS_028,2023,0,8264
VND,IS_028,2016,0,0
VND,IS_028,2017,0,0
VND,IS_028,2018,0,0
VND,IS_028,2019,0,0
VND,IS_029,2020,0,0
VND,IS_029,2021,0,0
VND,IS_029,2022,0,0
VND,IS_029,2023,0,536
VND,IS_029,2016,0,0
VND,IS_029,2017,0,0
VND,IS_029,2018,0,0
VND,IS_029,2019,0,0
VND,IS_003,2020,0,361359
VND,IS_003,2021,0,1167152
VND,IS_003,2022,0,1600137
VND,IS_003,2023,0,1154085
VND,IS_003,2016,0,208501
VND,IS_003,2017,0,343826
VND,IS_003,2018,0,434877
VND,IS_003,2019,0,407908
VND,IS_030,2020,0,16248
VND,IS_030,2021,0,18517
VND,IS_030,2022,0,25854
VND,IS_030,2023,0,28812
VND,IS_030,2016,0,8531
VND,IS_030,2017,0,11310
VND,IS_030,2018,0,14759
VND,IS_030,2019,0,14251
VND,IS_300,2020,0,0
VND,IS_300,2021,0,0
VND,IS_300,2022,0,0
VND,IS_300,2023,0,0
VND,IS_300,2016,0,0
VND,IS_300,2017,0,0
VND,IS_300,2018,0,0
VND,IS_300,2019,0,0
VND,IS_032,2020,0,24345
VND,IS_032,2021,0,181317
VND,IS_032,2022,0,301338
VND,IS_032,2023,0,74523
VND,IS_032,2016,0,0
VND,IS_032,2017,0,0
VND,IS_032,2018,0,0
VND,IS_032,2019,0,0
VND,IS_004,2020,0,54996
VND,IS_004,2021,0,55913
VND,IS_004,2022,0,0
VND,IS_004,2023,0,0
VND,IS_004,2016,0,84230
VND,IS_004,2017,0,29141
VND,IS_004,2018,0,4811
VND,IS_004,2019,0,20345
VND,IS_040,2020,0,543421
VND,IS_040,2021,0,2324669
VND,IS_040,2022,0,3825954
VND,IS_040,2023,0,2194254
VND,IS_040,2016,0,195975
VND,IS_040,2017,0,256114
VND,IS_040,2018,0,610223
VND,IS_040,2019,0,301955
VND,IS_400,2020,0,0
VND,IS_400,2021,0,0
VND,IS_400,2022,0,0
VND,IS_400,2023,0,2022250
VND,IS_400,2016,0,0
VND,IS_400,2017,0,0
VND,IS_400,2018,0,0
VND,IS_400,2019,0,0
VND,IS_401,2020,0,0
VND,IS_401,2021,0,0
VND,IS_401,2022,0,0
VND,IS_401,2023,0,0
VND,IS_401,2016,0,0
VND,IS_401,2017,0,0
VND,IS_401,2018,0,0
VND,IS_401,2019,0,0
VND,IS_041,2020,0,0
VND,IS_041,2021,0,0
VND,IS_041,2022,0,34887
VND,IS_041,2023,0,10049
VND,IS_041,2016,0,0
VND,IS_041,2017,0,0
VND,IS_041,2018,0,826
VND,IS_041,2019,0,0
VND,IS_042,2020,0,2551
VND,IS_042,2021,0,12139
VND,IS_042,2022,0,18159
VND,IS_042,2023,0,22589
VND,IS_042,2016,0,15154
VND,IS_042,2017,0,3768
VND,IS_042,2018,0,5908
VND,IS_042,2019,0,4852
VND,IS_043,2020,0,0
VND,IS_043,2021,0,0
VND,IS_043,2022,0,0
VND,IS_043,2023,0,5000
VND,IS_043,2016,0,0
VND,IS_043,2017,0,0
VND,IS_043,2018,0,88662
VND,IS_043,2019,0,0
VND,IS_044,2020,0,0
VND,IS_044,2021,0,0
VND,IS_044,2022,0,0
VND,IS_044,2023,0,3100
VND,IS_044,2016,0,0
VND,IS_044,2017,0,0
VND,IS_044,2018,0,0
VND,IS_044,2019,0,0
VND,IS_050,2020,0,2551
VND,IS_050,2021,0,12139
VND,IS_050,2022,0,53047
VND,IS_050,2023,0,40739
VND,IS_050,2016,0,15154
VND,IS_050,2017,0,3768
VND,IS_050,2018,0,95397
VND,IS_050,2019,0,4852
VND,IS_500,2020,0,0
VND,IS_500,2021,0,0
VND,IS_500,2022,0,0
VND,IS_500,2023,0,1661
VND,IS_500,2016,0,0
VND,IS_500,2017,0,0
VND,IS_500,2018,0,0
VND,IS_500,2019,0,0
VND,IS_501,2020,0,0
VND,IS_501,2021,0,0
VND,IS_501,2022,0,0
VND,IS_501,2023,0,1661
VND,IS_501,2016,0,0
VND,IS_501,2017,0,0
VND,IS_501,2018,0,0
VND,IS_501,2019,0,0
VND,IS_502,2020,0,0
VND,IS_502,2021,0,0
VND,IS_502,2022,0,0
VND,IS_502,2023,0,0
VND,IS_502,2016,0,0
